CASE_ID,COLLISION_DATE,MONTH,HOUR,DAY_OF_WEEK,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,COUNT_PED_INJURED,COUNT_BICYCLIST_INJURED,COUNT_MC_INJURED,COUNT_PED_KILLED,COUNT_BICYCLIST_KILLED,COUNT_MC_KILLED,STWD_VEHTYPE_AT_FAULT,COUNTY
91984405,2023-01-26,1,13,4,minor injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,NEVADA
91984407,2023-01-22,1,12,7,possible injury,0,1,other than driver or pedestrian,other,no,no,no,0,0,0,0,0,0,Not Stated,SAN DIEGO
91984415,2023-01-26,1,13,4,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor,SAN MATEO
91984418,2023-01-20,1,16,5,severe injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984419,2023-01-24,1,6,2,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN JOAQUIN
91984421,2023-01-22,1,18,7,minor injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
91984422,2023-01-25,1,17,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984423,2023-01-27,1,20,5,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91984426,2023-01-23,1,20,1,minor injury,0,1,pedestrian right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Not Stated,LOS ANGELES
91984429,2023-01-26,1,13,4,severe injury,0,2,wrong side of road,sideswipe,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor,SOLANO
91984430,2023-01-26,1,15,4,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,LOS ANGELES
91984433,2023-01-23,1,23,1,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91984438,2023-01-26,1,7,4,severe injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,MARIN
91984439,2023-01-23,1,15,1,minor injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,IMPERIAL
91984446,2023-01-29,1,12,7,severe injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91984448,2023-01-22,1,14,7,minor injury,0,1,DUI,overturned,no,no,no,0,0,0,0,0,0,Not Stated,HUMBOLDT
91984452,2023-01-21,1,13,6,severe injury,0,2,unsafe speed,overturned,no,no,yes,0,0,2,0,0,0,Motorcycle/Scooter,SAN DIEGO
91984454,2023-01-24,1,9,2,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91984470,2023-01-26,1,20,4,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984473,2023-01-25,1,8,3,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91984492,2023-01-20,1,18,5,possible injury,0,4,unsafe lane change,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984499,2023-01-22,1,0,7,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984501,2023-01-28,1,21,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984511,2023-01-31,1,15,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984517,2023-02-01,2,1,3,possible injury,0,1,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91984564,2023-01-27,1,17,5,minor injury,0,1,unsafe speed,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,RIVERSIDE
91984574,2023-01-26,1,17,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
91984633,2023-01-21,1,4,6,minor injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984636,2023-01-28,1,21,6,severe injury,0,4,DUI,head-on,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,STANISLAUS
91984642,2023-01-18,1,20,3,severe injury,0,3,DUI,sideswipe,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN BERNARDINO
91984643,2023-01-23,1,17,1,possible injury,0,1,traffic signs,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91984646,2023-01-20,1,14,5,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,ALAMEDA
91984653,2023-01-31,1,19,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91984656,2023-01-22,1,19,7,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984659,2023-01-22,1,10,7,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984669,2023-01-21,1,12,6,possible injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,SONOMA
91984670,2023-01-20,1,8,5,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91984675,2023-01-25,1,9,3,possible injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,LOS ANGELES
91984679,2023-01-25,1,17,3,minor injury,0,1,pedestrian right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984683,2023-01-23,1,12,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91984685,2023-01-22,1,16,7,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984687,2023-01-21,1,21,6,severe injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984699,2023-01-23,1,15,1,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984701,2023-01-22,1,8,7,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
91984704,2023-01-21,1,17,6,minor injury,0,1,improper turning,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SANTA BARBARA
91984716,2023-01-28,1,11,6,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91984717,2023-01-26,1,20,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,ALAMEDA
91984719,2023-01-15,1,23,7,severe injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91984720,2023-01-23,1,20,1,minor injury,0,3,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91984722,2023-01-23,1,19,1,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SONOMA
91984723,2023-01-25,1,1,3,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91984728,2023-01-21,1,22,6,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SONOMA
91984729,2023-01-14,1,23,6,possible injury,0,1,unsafe speed,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91984735,2023-01-28,1,8,6,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984743,2023-01-09,1,2,1,severe injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN DIEGO
91984746,2023-02-01,2,8,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA BARBARA
91984753,2023-01-30,1,7,1,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91984755,2023-01-21,1,4,6,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Not Stated,MENDOCINO
91984759,2023-01-31,1,23,2,severe injury,0,2,DUI,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SANTA CLARA
91984764,2023-01-26,1,10,4,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91984765,2023-01-31,1,7,2,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,TEHAMA
91984769,2023-01-27,1,15,5,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91984772,2023-01-19,1,8,4,possible injury,0,2,unsafe speed,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,PLACER
91984776,2023-01-31,1,7,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91984778,2023-01-24,1,22,2,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,TULARE
91984779,2023-01-31,1,7,2,possible injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,TULARE
91984780,2023-02-01,2,16,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91984781,2023-01-25,1,18,3,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984782,2023-01-22,1,16,7,minor injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MARIN
91984783,2023-02-01,2,7,3,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,TULARE
91984789,2023-01-19,1,7,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
91984792,2023-02-01,2,7,3,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,YOLO
91984799,2023-01-24,1,14,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91984801,2023-01-27,1,21,5,possible injury,0,1,unsafe starting or backing,broadside,no,yes,no,0,1,0,0,0,0,Not Stated,SACRAMENTO
91984804,2023-01-23,1,14,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984807,2023-01-25,1,18,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,ALAMEDA
91984809,2023-01-23,1,4,1,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MONTEREY
91984812,2023-01-27,1,13,5,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,TULARE
91984813,2023-01-21,1,15,6,minor injury,0,1,improper turning,rear end,no,no,yes,0,0,1,0,0,0,Not Stated,SANTA CLARA
91984821,2023-01-21,1,19,6,possible injury,0,1,unsafe speed,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91984822,2023-01-23,1,8,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91984825,2023-01-31,1,16,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91984828,2023-01-26,1,16,4,severe injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91984834,2023-01-22,1,23,7,minor injury,0,1,DUI,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91984844,2023-01-22,1,22,7,minor injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,SANTA CLARA
91984846,2023-01-23,1,17,1,possible injury,0,2,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,ORANGE
91984848,2023-01-29,1,15,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984850,2023-01-23,1,17,1,severe injury,0,1,improper turning,head-on,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,ORANGE
91984852,2023-01-25,1,15,3,possible injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,MERCED
91984853,2023-01-28,1,15,6,possible injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MARIN
91984855,2023-01-14,1,10,6,possible injury,0,3,unsafe lane change,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN MATEO
91984856,2023-01-27,1,13,5,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91984857,2023-01-19,1,16,4,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,PLACER
91984858,2023-01-21,1,5,6,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MENDOCINO
91984869,2023-01-22,1,13,7,possible injury,0,1,unsafe speed,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
91984870,2023-01-23,1,6,1,minor injury,0,5,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN DIEGO
91984877,2023-01-23,1,6,1,severe injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91984879,2023-01-25,1,14,3,minor injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984882,2023-01-11,1,13,3,minor injury,0,1,improper turning,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN MATEO
91984900,2023-02-02,2,3,4,possible injury,0,1,other than driver or pedestrian,other,no,no,no,0,0,0,0,0,0,Not Stated,MADERA
91984901,2023-01-22,1,4,7,severe injury,0,2,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91984906,2023-01-24,1,6,2,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,ORANGE
91984910,2023-01-29,1,4,7,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984913,2023-01-27,1,15,5,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SACRAMENTO
91984915,2023-01-23,1,2,1,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91984919,2023-02-01,2,9,3,minor injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
91984922,2023-01-25,1,8,3,minor injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA BARBARA
91984924,2023-01-27,1,17,5,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984925,2023-01-27,1,7,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MARIN
91984930,2023-01-28,1,16,6,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,FRESNO
91984937,2023-01-22,1,12,7,minor injury,0,2,wrong side of road,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91984939,2023-01-22,1,18,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91984942,2023-01-24,1,7,2,possible injury,0,1,improper turning,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck with Trailer,ORANGE
91984944,2023-01-24,1,15,2,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91984946,2023-01-26,1,15,4,minor injury,0,3,unsafe lane change,rear end,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91984948,2023-01-31,1,17,2,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MADERA
91984949,2023-01-23,1,18,1,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91984952,2023-01-22,1,6,7,severe injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91984954,2023-01-22,1,0,7,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
91984957,2023-01-25,1,10,3,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984966,2023-01-26,1,17,4,possible injury,0,1,DUI,hit object,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,FRESNO
91984967,2023-01-26,1,7,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,YUBA
91984969,2023-02-01,2,3,3,severe injury,0,2,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
91984971,2023-01-23,1,11,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91984983,2023-01-24,1,8,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,ORANGE
91984985,2023-01-26,1,16,4,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91984993,2023-01-27,1,17,5,possible injury,0,1,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91984994,2023-01-25,1,3,3,possible injury,0,2,DUI,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91984999,2023-01-27,1,12,5,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985000,2023-01-20,1,17,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985005,2023-01-11,1,16,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN FRANCISCO
91985008,2023-01-14,1,7,6,possible injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN FRANCISCO
91985010,2023-01-18,1,9,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985012,2023-01-14,1,7,6,possible injury,0,1,DUI,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN FRANCISCO
91985013,2023-01-26,1,17,4,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,YUBA
91985017,2023-01-15,1,23,7,possible injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN FRANCISCO
91985022,2023-01-31,1,8,2,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985024,2023-01-18,1,6,3,possible injury,0,1,unknown,rear end,no,no,no,0,0,0,0,0,0,Not Stated,SAN MATEO
91985026,2023-02-01,2,9,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,STANISLAUS
91985027,2023-02-01,2,16,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985028,2023-01-23,1,1,1,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985029,2023-01-24,1,16,2,possible injury,0,4,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985032,2023-01-31,1,11,2,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985047,2023-01-25,1,13,3,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MONTEREY
91985049,2023-01-22,1,17,7,severe injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SACRAMENTO
91985055,2023-01-25,1,17,3,severe injury,0,2,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Not Stated,MONTEREY
91985057,2023-01-27,1,13,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985059,2023-01-25,1,15,3,possible injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
91985060,2023-01-25,1,14,3,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Not Stated,MONTEREY
91985066,2023-01-26,1,20,4,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SUTTER
91985071,2023-01-29,1,13,7,severe injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA BARBARA
91985080,2023-01-21,1,18,6,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
91985081,2023-01-24,1,6,2,minor injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,SANTA BARBARA
91985083,2023-01-21,1,10,6,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985086,2023-01-24,1,11,2,possible injury,0,1,automobile right of way,broadside,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985089,2023-01-27,1,6,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985091,2023-01-25,1,15,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,SAN JOAQUIN
91985093,2023-01-24,1,15,2,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985104,2023-01-23,1,13,1,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985106,2023-01-25,1,19,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985107,2023-01-24,1,15,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985111,2023-01-21,1,17,6,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985116,2023-01-29,1,13,7,severe injury,0,3,unsafe speed,head-on,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MONO
91985122,2023-01-17,1,4,2,minor injury,0,2,unsafe lane change,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985123,2023-01-22,1,12,7,minor injury,0,1,unknown,rear end,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
91985124,2023-01-23,1,13,1,possible injury,0,2,unsafe lane change,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985128,2023-01-23,1,18,1,minor injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Not Stated,CONTRA COSTA
91985131,2023-01-27,1,18,5,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,RIVERSIDE
91985132,2023-02-01,2,18,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91985134,2023-01-27,1,23,5,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
91985138,2023-01-15,1,6,7,severe injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985142,2023-01-24,1,7,2,minor injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN DIEGO
91985147,2023-01-30,1,9,1,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985152,2023-01-22,1,11,7,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985154,2023-01-23,1,21,1,possible injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,SAN DIEGO
91985156,2023-01-25,1,6,3,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91985157,2023-02-01,2,6,3,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck with Trailer,LOS ANGELES
91985159,2023-01-22,1,10,7,minor injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,SAN DIEGO
91985161,2023-01-25,1,16,3,minor injury,0,3,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,BUTTE
91985168,2023-01-16,1,10,1,minor injury,0,1,improper turning,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985169,2023-01-24,1,10,2,severe injury,0,1,unsafe lane change,overturned,no,no,yes,0,0,1,0,0,0,Pickup or Panel Truck,LOS ANGELES
